"company_name","company_display_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","3.0","16/02/2025","Team Member","Permanent","Current Employee","Chennai","","","Rotational Shift ( Strict Timings ) ,","2.0","4.0","5.0","2.0","2.0","2.0","1.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","5.0","16/05/2025","National Sales Development Manager","Permanent","Current Employee","Mumbai","","","","5.0","5.0","4.0","5.0","5.0","5.0","5.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Management","5.0","15/05/2025","Store Executive","Permanent","Current Employee","Mahad","","","","5.0","4.0","5.0","5.0","5.0","4.0","4.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","3.0","31/01/2025","Medical Sales Representative","Permanent","Current Employee","Jorhat","Boss's are very helpful and supporting","","","4.0","3.0","4.0","4.0","4.0","3.0","3.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","1.0","13/10/2025","Sales Officer","Permanent","Current Employee","Mumbai","Yaha par work karna bahut hi difficult hai .
Rsm gali se bat karta hai .","","","1.0","4.0","1.0","1.0","4.0","1.0","4.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Health Informatics","5.0","19/10/2024","Chief Manager","Permanent","Current Employee","Mumbai","Continued learning, WFH, free meals and transport, gym, flexi timings","None","WFH as per requirement , Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","8","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=8"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","04/10/2024","Research Scientist","Permanent","Current Employee","Ahmedabad","Good work culture as well as work-life balance culture.","There is nothing to dislike so far at Piramal.","Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","4.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","4.0","08/05/2025","Area Sales Officer","Permanent","Current Employee","Raichur","","","","3.0","3.0","4.0","3.0","3.0","2.0","2.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Customer Success","5.0","09/03/2025","Supervisor","Permanent","Current Employee","Sahibzada Ajit Singh Nagar","","","Strict Timings , This job involves Travel Within City , International Travel , Travel Within Country .","5.0","5.0","4.0","1.0","4.0","4.0","5.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Finance & Accounting - Other","5.0","20/12/2024","Assistant Manager","Permanent","Current Employee","Mumbai","Company culture
Everything goes through proper process
No late sitting & proper management of work.","","","5.0","4.0","4.0","5.0","5.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Procurement & Purchase","4.0","06/05/2025","Senior Executive Procurement","Permanent","Current Employee","Mumbai","","","","4.0","2.0","4.0","5.0","5.0","4.0","3.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","3.0","11/03/2025","Senior Executive","Permanent","Current Employee","Mumbai","","","Monday to Friday , This is a desk job.","4.0","2.0","3.0","4.0","2.0","3.0","2.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","1.0","26/01/2025","Junior Research Associate","Permanent","Current Employee","Hyderabad","","","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","1.0","1.0","2.0","1.0","1.0","1.0","1.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations, Maintenance & Support","4.0","12/03/2025","Executive Engineer","Permanent","Current Employee","Cuddalore","Great work culture and people","","","5.0","4.0","5.0","4.0","4.0","5.0","3.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","31/12/2024","Research Scientist","Permanent","Current Employee","Mumbai","Very nice culture","No,any dislike","Monday to Friday , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Human Resources","5.0","24/08/2024","Senior Manager","Permanent","Current Employee","Mumbai","Good culture , flexible work timings , senior management is good and provide immense learning opportunities 
People around are very supportive","Nothing","3 days/week from office , Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","4.0","4.0","4.0","5.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","4.0","27/04/2025","Shift Incharge","Permanent","Current Employee","Dahej","","","","4.0","4.0","4.0","4.0","4.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","2.0","25/04/2025","Senior Research Associate","Permanent","Current Employee","Ahmedabad","Good glassware available to work","Work life balance, job security, skill development and community politics there","Monday to Friday ( Strict Timings ) , This is a desk job.","1.0","1.0","1.0","1.0","1.0","1.0","1.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations","3.0","03/10/2024","Chief Manager","Permanent","Current Employee","Mumbai","Freedom","No work life balance, extended hours, working in three time zones","3 days/week from office , Monday to Friday ( Flexible Timings ) , This job involves Travel Within Country , International Travel .","2.0","3.0","4.0","3.0","2.0","2.0","2.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","1.0","16/10/2024","Apprentice","Permanent","Current Employee","Indore","nothing about this is likable","everything is disapponitng and employees are paid the least possible amount","Rotational Shift ( Strict Timings ) , This is a desk job.","1.0","1.0","1.0","1.0","1.0","1.0","1.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","IT Support","4.0","28/01/2025","Senior Manager Information Technology","Permanent","Current Employee","Mumbai","","","3 days/week from office , Monday to Friday , This job involves Travel Within Country .","4.0","4.0","4.0","4.0","4.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Construction Engineering","5.0","16/10/2024","Sr Manager(E&m)","Permanent","Current Employee","Hyderabad","All good about ORGANISATION","Nothing only location issue else all gd","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","4.0","14/01/2025","Executive Quality Control","Permanent","Current Employee","Hyderabad","Perks and Benefits","Work Life Balance","Monday to Saturday , This is a desk job.","3.0","5.0","5.0","4.0","5.0","4.0","5.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","03/03/2025","Senior Executive","Permanent","Current Employee","Ahmedabad","","","Monday to Friday ,","5.0","4.0","4.0","5.0","4.0","5.0","3.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","4.0","23/05/2025","Manager Quality Assurance","Permanent","Current Employee","Mumbai","","","Monday to Friday ( Flexible Timings ) , This job involves Travel Within Country .","2.0","2.0","4.0","4.0","5.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","14/04/2025","Senior Research Associate","Permanent","Current Employee","Ahmedabad","","","","4.0","4.0","4.0","3.0","4.0","4.0","4.0","9","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=9"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Management","1.0","18/07/2024","Chief Manager","Permanent","Current Employee","Bharuch","Piramal group policies for employee",".Plant politics, improper HR support, not any defined system during erection or running plant, no job execution plan or follow up","Monday to Friday ( Strict Timings ) , This is a desk job.","1.0","2.0","1.0","2.0","2.0","2.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","1.0","25/02/2025","Trainee","Permanent","Current Employee","Chennai","How a person should not be","Culture","Monday to Saturday ( Strict Timings ) , This is a desk job.","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","5.0","29/01/2025","Senior Production Engineer","Permanent","Current Employee","Hyderabad","The working culture and the development plans","None","Alternate Saturday off ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","5.0","10/05/2025","Training Officer","Permanent","Current Employee","Solapur","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Procurement & Purchase","1.0","11/04/2025","Senior SCM Executive","Permanent","Current Employee","Ahmedabad","","","","1.0","3.0","4.0","3.0","1.0","1.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance - Other","5.0","07/04/2025","Senior Manager Quality","Permanent","Current Employee","Mumbai","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","4.0","26/08/2024","Area Sales Manager","Permanent","Current Employee","Kolkata","Appraisal policy
On time salary
Work life balance","None of the brands are working
Channel Conflict","Field sales , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","4.0","4.0","5.0","4.0","3.0","3.0","4.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","4.0","08/04/2025","Executive","Permanent","Current Employee","Chennai","","","Rotational Shift ( Flexible Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","4.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","01/02/2025","Senior Research Associate","Permanent","Current Employee","Bengaluru","Work culture","","","5.0","3.0","2.0","5.0","2.0","4.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","4.0","29/11/2024","Cluster Head","Permanent","Current Employee","Bengaluru","Great Place to Work","Nothing","It depends... , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City , Travel Within Country .","4.0","4.0","4.0","4.0","4.0","4.0","4.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations, Maintenance & Support","5.0","19/10/2024","Executive","Permanent","Current Employee","Hyderabad","Good company good culture","Nothing to say","Rotational Shift ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality control","4.0","19/09/2024","Executive","Permanent","Current Employee","Hyderabad","There is an opportunity to learn more subject.","Partiality, favouritism","Rotational Shift ( Strict Timings ) , This is a desk job.","1.0","5.0","1.0","4.0","5.0","4.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","25/09/2025","Senior Research Associate","Permanent","Current Employee","Ahmedabad","Work lofe balance. 
Great culture 
Ang good managers","Nothing","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","5.0","3.0","5.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Othee","5.0","11/08/2025","Supervisor","Permanent","Current Employee","Indore","Like family","Nothing","Monday to Saturday ( Flexible Timings ) ,","5.0","4.0","5.0","5.0","5.0","5.0","4.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","5.0","10/10/2025","Chemist Analyst","Permanent","Current Employee","Indore","","No also like","Monday to Saturday ( Flexible Timings ) ,","5.0","5.0","4.0","5.0","5.0","4.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","5.0","02/01/2025","Area Sales Manager","Permanent","Current Employee","Bhubaneswar","Good Management. 
Timeline
Flexibility 
Upper Management","","","4.0","4.0","4.0","4.0","3.0","4.0","4.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","4.0","12/09/2024","Executive Quality Assurance","Permanent","Current Employee","Pune","working hours timing, and supporting staff","Salary structure and limited career advancement opportunities","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","4.0","2.0","4.0","3.0","3.0","3.0","2.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Procurement & Purchase","1.0","14/09/2024","Procurement Executive","Permanent","Current Employee","Mumbai","Good for Freshers","A job with low salary and you can't grow here as you won't get opportunity to learn new things. Managers won't recognize your hard work. A foreign mnc with cheap marwadi company mindset. Worst wfh and hr policies. Almost you will work 12 hrs per day. Too much of work load. Not a good company if you have experience.","No wfh if you are not managers favourite. , Monday to Friday ( Flexible Timings ) , This is a desk job.","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production & Manufacturing - Other","5.0","10/03/2025","Senior Executive Production Officer","Permanent","Current Employee","Navi Mumbai","","","Flexible Timings ,","5.0","3.0","3.0","3.0","5.0","5.0","5.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","1.0","28/01/2025","Territory Service Incharge","Permanent","Current Employee","Mumbai","","","Strict Timings ,","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=10"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Community Health & Safety","5.0","09/01/2025","Safety Officer","Permanent","Current Employee","Hyderabad","Good opportunities for skill development and learnings.","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Community Health & Safety","4.0","26/03/2025","Environment Executive","Permanent","Current Employee","Dahej","","","","4.0","4.0","4.0","4.0","5.0","4.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","25/03/2025","Trainee Research Associate","Permanent","Current Employee","Mahad","","","","5.0","4.0","5.0","5.0","5.0","5.0","5.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","BD / Pre Sales","5.0","21/03/2025","Area Business Manager","Permanent","Current Employee","Patna","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","3.0","11/03/2025","Research Scientist","Permanent","Current Employee","Ahmedabad","Company policies are good.","Work culture","Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","3.0","4.0","2.0","4.0","3.0","3.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","5.0","03/09/2024","Senior Executive","Permanent","Current Employee","Hyderabad","Iam good culture super working nature in like in company co colleagues","Not bad","Rotational Shift ( Flexible Timings ) , This job involves Travel Within City .","4.0","5.0","5.0","5.0","5.0","5.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","1.0","16/12/2025","Senior Manager","Permanent","Current Employee","Bharuch","Nothing","Everything what good to say
Nothing good","Monday to Saturday ( Strict Timings ) , This is a desk job.","1.0","1.0","1.0","1.0","4.0","1.0","1.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","BD / Pre Sales","5.0","07/03/2025","Area Sales Manager","Permanent","Current Employee","Kolkata","Employee friendly","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Administration","3.0","12/01/2025","Front Office Executive","Permanent","Current Employee","Mumbai","Liked it. The environment is good 
.","","","4.0","3.0","3.0","3.0","2.0","3.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Research & Development - Other","5.0","11/05/2025","Research Scientist","Permanent","Current Employee","Mahad","","","","5.0","4.0","5.0","5.0","5.0","5.0","4.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Stores & Material Management","5.0","13/03/2025","Head Supply Chain","Permanent","Current Employee","Chennai","","","","5.0","5.0","5.0","5.0","5.0","5.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","2.0","17/09/2024","Chief Manager","Permanent","Current Employee","Mumbai","Doing well and doing good .","Giving corporate locations and sending to site no clarity on JD","Site working , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","2.0","2.0","1.0","1.0","4.0","1.0","2.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","5.0","08/03/2025","Area Sales Executive","Permanent","Current Employee","Mumbai","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","1.0","27/02/2025","Area Sales Executive","Permanent","Current Employee","Madurai","Very worst company culture No on one positive","All Dislike only","Flexible Timings , This job involves Travel Within City .","1.0","3.0","1.0","1.0","1.0","1.0","1.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","07/09/2024","Principal Scientist","Permanent","Current Employee","Ahmedabad","The culture and work life balance.","","","5.0","4.0","4.0","5.0","5.0","5.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","1.0","03/03/2025","Electrician","Permanent","Current Employee","Ahmedabad","","","","1.0","2.0","1.0","1.0","1.0","1.0","1.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","4.0","03/03/2025","Area Sales Manager","Permanent","Current Employee","Kolkata","","","","4.0","3.0","4.0","5.0","4.0","4.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Community Health & Safety","4.0","04/06/2025","Safety Supervisor","Permanent","Current Employee","Chennai","Learning and developing new skills and conducting safety programs","","","4.0","4.0","4.0","3.0","5.0","4.0","3.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","4.0","02/03/2025","Senior Area Sales Manager","Permanent","Current Employee","Chennai","","","","5.0","5.0","3.0","3.0","3.0","3.0","4.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","02/05/2025","Senior Research Associate","Permanent","Current Employee","Ahmedabad","","","","4.0","4.0","3.0","4.0","4.0","4.0","4.0","11","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=11"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","5.0","27/02/2025","Engineering Manager","Permanent","Current Employee","Indore","","","","5.0","4.0","5.0","5.0","4.0","4.0","4.0","12","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=12"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","4.0","26/02/2025","Sales Executive","Permanent","Current Employee","Mumbai","All good 👍","","","3.0","1.0","4.0","5.0","4.0","3.0","3.0","12","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=12"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Media Production & Entertainment - Other","4.0","10/12/2024","Chemist","Permanent","Current Employee","Hyderabad","All seniors good behaviour","","","3.0","3.0","4.0","3.0","3.0","2.0","3.0","12","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=12"
