2026-03-30 17:55:56  INFO      __main__ — === AmbitionBox Scraper ===
2026-03-30 17:55:56  INFO      __main__ — Target : TCS
2026-03-30 17:55:56  WARNING   __main__ — playwright-stealth not installed. Auto-installing...
2026-03-30 17:56:11  INFO      __main__ — Browser launched: chrome
2026-03-30 17:56:12  INFO      __main__ — Warm-up: visiting ambitionbox.com homepage…
2026-03-30 17:56:34  INFO      parser — Company meta → name=TCS | rating=3.3 | reviews=1.1L | industry=IT Services & Consulting
2026-03-30 17:56:34  INFO      __main__ — Target has 1.1L total reviews → 5500 pages
2026-03-30 18:45:44  INFO      __main__ — Page  61/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 61/5500  (1.1%)
2026-03-30 18:53:05  INFO      __main__ — Page  62/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 62/5500  (1.1%)
2026-03-30 18:58:15  INFO      __main__ — Page  63/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 63/5500  (1.1%)
2026-03-30 19:02:30  INFO      __main__ — Page  64/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 64/5500  (1.2%)
2026-03-30 19:07:15  INFO      __main__ — Page  65/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 65/5500  (1.2%)
2026-03-30 19:09:59  INFO      __main__ — Page  66/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 66/5500  (1.2%)
2026-03-30 19:11:08  INFO      __main__ — Page  67/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 67/5500  (1.2%)
2026-03-30 19:13:18  INFO      __main__ — Page  68/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 68/5500  (1.2%)
2026-03-30 19:13:58  INFO      __main__ — Page  69/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 69/5500  (1.3%)
2026-03-30 19:15:40  INFO      __main__ — Page  70/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 70/5500  (1.3%)
2026-03-30 19:17:22  INFO      __main__ — Page  71/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 71/5500  (1.3%)
2026-03-30 19:19:32  INFO      __main__ — Page  72/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 72/5500  (1.3%)
2026-03-30 19:21:20  INFO      __main__ — Page  73/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 73/5500  (1.3%)
2026-03-30 19:22:30  INFO      __main__ — Page  74/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 74/5500  (1.3%)
2026-03-30 19:25:46  INFO      __main__ — Page  75/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 75/5500  (1.4%)
2026-03-30 19:29:29  INFO      __main__ — Page  76/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 76/5500  (1.4%)
2026-03-30 19:30:38  INFO      __main__ — Page  77/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 77/5500  (1.4%)
2026-03-30 19:31:46  INFO      __main__ — Page  78/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 78/5500  (1.4%)
2026-03-30 19:32:59  INFO      __main__ — Page  79/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 79/5500  (1.4%)
2026-03-30 19:33:42  INFO      __main__ — Page  80/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 80/5500  (1.5%)
2026-03-30 19:36:30  INFO      __main__ — Page  81/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 81/5500  (1.5%)
2026-03-30 19:37:10  INFO      __main__ — Page  82/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 82/5500  (1.5%)
2026-03-30 19:37:21  INFO      __main__ — Page  83/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 83/5500  (1.5%)
2026-03-30 19:40:00  INFO      __main__ — Page  84/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 84/5500  (1.5%)
2026-03-30 19:40:42  INFO      __main__ — Page  85/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 85/5500  (1.5%)
2026-03-30 19:40:55  INFO      __main__ — Page  86/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 86/5500  (1.6%)
2026-03-30 19:42:36  INFO      __main__ — Page  87/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 87/5500  (1.6%)
