"company_name","company_display_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Quality Assurance and Testing","4.0","24/02/2025","Chemist and planner","Permanent","Current Employee","Pen","","","Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","5.0","4.0","4.0","4.0","1.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Procurement & Purchase","5.0","23/02/2025","Assistant Manager commercial & Purchase.","Permanent","Current Employee","Sambalpur","","","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","5.0","18/12/2023","Shift Incharge","Permanent","Current Employee","Jamshedpur","","","","","2.0","","","","","","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Raw Material Handling Systems","3.0","24/02/2025","Manager","Permanent","Current Employee","Dolvi","","","Monday to Saturday ( Strict Timings ) , This is a desk job.","3.0","4.0","4.0","1.0","2.0","1.0","1.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","BD / Pre Sales","5.0","14/02/2023","Department Manager","Permanent","Current Employee","Ballari","Good for Fresheers","Can stagnant settle","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","4.0","5.0","4.0","2.0","3.0","2.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","HR Operations","5.0","23/01/2023","EOT Crane Operator","Permanent","Current Employee","Kalameshwar","Team work,  Good manager","Aaaaaaaaaaaaa","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","5.0","22/02/2025","AGM Mechanical Maintenance CSP and Billet caster","Permanent","Current Employee","Jamshedpur","Good management support","No work life balance","Strict Timings , This is a desk job.","1.0","3.0","3.0","3.0","2.0","4.0","3.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","3.0","22/02/2025","Mechanical Engineer","Permanent","Current Employee","Qatar","","","","2.0","2.0","3.0","2.0","3.0","3.0","2.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations / Strategy","4.0","22/06/2023","Assistant Manager","Permanent","Current Employee","Mumbai","Work pressure is low.","Training for skill improvement is not provided.","Depends on the project , Monday to Friday ,","4.0","4.0","5.0","3.0","4.0","4.0","4.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production","4.0","10/01/2024","Assistant Manager","Permanent","Current Employee","Raigarh","","","","","","","","","","","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production & Manufacturing","5.0","05/02/2025","Assistant manager QA steel","Permanent","Current Employee","JSW steel Ltd in Mumbai","","","Alternate Saturday off ( Flexible Timings ) , This job involves Travel Within Country .","5.0","4.0","5.0","5.0","5.0","5.0","4.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Non Voice","5.0","27/01/2025","Data Entry Operator","Contractual","Current Employee","Bawal","","","Flexible Timings , This is a desk job.","5.0","3.0","5.0","5.0","5.0","5.0","4.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","4.0","09/01/2024","Manager","Permanent","Current Employee","Ballari","","","","","","","","","","","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","5.0","22/02/2025","Mechanical Fitter (working remotely)","Permanent","Current Employee","","","","Flexible Timings , This job involves International Travel .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","HR Operations","5.0","21/02/2025","Human Resources - Other (working remotely)","Permanent","Current Employee","","","","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Jounir Engineer","5.0","15/02/2025","Junior Engineer Mechanical Maintenance (working remotely)","Permanent","Current Employee","","","","Strict Timings ,","4.0","5.0","4.0","4.0","5.0","5.0","4.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Employee Relations","2.0","10/02/2025","Computer Operator Executive","Permanent","Current Employee","Chhattisgarh rai","","","","2.0","2.0","2.0","2.0","2.0","2.0","2.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Community Health & Safety","5.0","08/02/2025","DCS Operator Cum Shift Incharge","Permanent","Current Employee","Pen","","","","4.0","4.0","4.0","4.0","4.0","4.0","4.0","139","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=139"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","IT Infrastructure Services","5.0","31/01/2025","Engineer IT & Digital solutions","Permanent","Current Employee","Sambalpur","Job security,  work life balance","Salary and promotion","Rotational Shift ( Flexible Timings ) , This is a desk job.","5.0","4.0","5.0","5.0","5.0","4.0","4.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering & Manufacturing","5.0","18/02/2025","Chemist","Permanent","Current Employee","Andhra Pradesh","Work nature and polices","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","2.0","15/02/2025","Sms Operation Caster operation","Permanent","Current Employee","Raigarh","Job security","Shift timings is","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","3.0","3.0","3.0","3.0","3.0","3.0","3.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","SCM & Logistics","5.0","14/02/2025","Assistant Manager   CRM-1 Logistics, Supply Chain Management","Permanent","Current Employee","Ballari","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Marketing","4.0","11/02/2025","Marketing Specialist","Permanent","Current Employee","Jharsuguda Sambalpur Orissa","","","","4.0","4.0","5.0","5.0","5.0","5.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","3.0","11/02/2025","Machinist","Permanent","Current Employee","Naharpali","Behaviour of staff","Contract system very poor condition our salary","Monday to Saturday ( Flexible Timings ) , This is a desk job.","3.0","2.0","1.0","4.0","5.0","4.0","1.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","3.0","04/02/2025","HOT ROLLING MILL STAND AND WORKSHOP SHIFT INCHARGE","Permanent","Current Employee","Anjar","","","","4.0","3.0","5.0","2.0","2.0","3.0","2.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","1.0","04/02/2025","Manager Sinter plant maintenance","Permanent","Current Employee","Mumbai","On time salary","Toxic culture
No work life balance 
Single weekly off","Monday to Saturday ( Strict Timings ) , This is a desk job.","1.0","1.0","2.0","1.0","3.0","1.0","1.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","3.0","02/02/2025","Engineer at JSW STEEL Sambalpur,Odisha","Permanent","Current Employee","Sambalpur","","","","3.0","3.0","4.0","3.0","3.0","3.0","3.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","5.0","01/02/2025","Now fitter","Permanent","Current Employee","Jharsuguda","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Retail & B2C Sales","5.0","24/12/2023","Asm Assistant","Permanent","Current Employee","Kochi","","","","5.0","2.0","","","","","","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Quality Assurance and Testing","4.0","13/06/2023","Quality Manager","Permanent","Current Employee","Pen","Good work culture","","","4.0","3.0","4.0","3.0","3.0","4.0","3.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Other Hospital Staff","5.0","20/02/2025","Jsw","Permanent","Current Employee","Pen","","","","3.0","5.0","5.0","5.0","5.0","4.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Shipping Engineering & Technical","4.0","19/02/2025","Admin Horticulturist","Permanent","Current Employee","Pune","","","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","4.0","5.0","4.0","4.0","4.0","3.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Construction / Manufacturing","5.0","15/02/2025","AGM -Head of Mechanical maintenance and project Management (working remotely)","Permanent","Current Employee","","","Nothing","Monday to Saturday ( Flexible Timings ) , This job involves International Travel , Travel Within Country , Travel Within City .","5.0","5.0","5.0","3.0","5.0","4.0","5.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","2.0","05/02/2025","Junior Engineer","Permanent","Current Employee","Vijaynagar works , ballari","Safety standards","More work load with less salary & no proper increment","other , Rotational Shift ( Flexible Timings ) , This is a desk job.","3.0","1.0","2.0","3.0","2.0","2.0","1.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Construction / Manufacturing","1.0","31/01/2025","Deputy Manager","Permanent","Current Employee","Vasind","","","3 days/week from office , Monday to Friday ( Flexible Timings ) , This job involves International Travel .","1.0","1.0","3.0","1.0","2.0","1.0","1.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Procurement & Purchase","1.0","30/01/2025","Purchase and Procurement Engineer","Intern / Trainee","Current Employee","Mumbai","","","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Mining","3.0","30/01/2025","Dumper Opretar","Permanent","Current Employee","Barbil","","","","4.0","3.0","3.0","2.0","3.0","2.0","2.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","2.0","28/01/2025","Assistant Manager","Permanent","Current Employee","Vasind","Timely salary","Ctc allocation, poor work life","Monday to Saturday ( Strict Timings ) , This is a desk job.","2.0","2.0","4.0","1.0","4.0","2.0","4.0","140","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=140"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Community Health & Safety","5.0","28/01/2025","Safety Officer","Contractual","Current Employee","Nagpur","","","Rotational Shift ( Strict Timings ) ,","5.0","5.0","5.0","5.0","5.0","5.0","5.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations","3.0","27/01/2025","Operative","Contractual","Current Employee","Bengaluru","","","","4.0","1.0","1.0","1.0","1.0","2.0","1.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","E&i","5.0","19/12/2024","JWS STEEL PLANT NAHARPALI  (working remotely)","Permanent","Current Employee","","Manager sir very good","","","5.0","3.0","5.0","5.0","5.0","5.0","1.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Stores & Material Management","3.0","17/02/2025","Junior Stores Incharge","Permanent","Current Employee","Ballari","Job security","Promotions & SALARY","Monday to Saturday ( Strict Timings ) , This is a desk job.","2.0","1.0","5.0","3.0","4.0","2.0","1.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","4.0","01/02/2025","Junior Engineer","Intern / Trainee","Current Employee","Mumbai","","","","4.0","3.0","5.0","4.0","4.0","4.0","2.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","5.0","06/02/2024","Junior Executive","Permanent","Current Employee","Gandhidham","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","4.0","15/10/2022","Junior Engineer","Permanent","Current Employee","Bhubaneswar","It's a Steel plant and this jsw is a very big brand so I want and like this company . Safety first company say everyone.","Company management is very poor","3 days/week from office , Rotational Shift ( Flexible Timings ) , This job involves Travel Within City .","4.0","4.0","3.0","4.0","4.0","4.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Community Health & Safety","4.0","07/01/2024","Assistant Manager","Permanent","Current Employee","Mumbai","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","4.0","10/03/2023","Junior Engineer","Permanent","Current Employee","Ballari","Learning","Work Pressed is little bit high, No training of work","Monday to Saturday ( Strict Timings ) , This is a desk job.","3.0","4.0","4.0","3.0","4.0","3.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Security Officer","5.0","20/02/2025","Security Officer","Permanent","Current Employee","Odisha Keonjhar","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Community Health & Safety","4.0","20/02/2025","Head Environment Compliances & Waste management","Permanent","Current Employee","Ballari","","","","3.0","4.0","3.0","4.0","4.0","4.0","4.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Marketing","1.0","07/01/2024","Deputy Brand Manager","Permanent","Current Employee","Mumbai","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","3.0","10/08/2023","Mechanical Engineer","Permanent","Current Employee","Mumbai","Facilities are so good for job","Work culture is very bad along the company","Rotational Shift ( Flexible Timings ) , This is a desk job.","3.0","3.0","3.0","3.0","3.0","3.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","4.0","30/12/2022","Deputy Manager","Permanent","Current Employee","Pen","Exposure to Learning.","Culture and appraisal system.","Rotational Shift ( Flexible Timings ) , This is a desk job.","3.0","3.0","4.0","2.0","3.0","3.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Environment Health & Safety","3.0","31/05/2022","Safety Officer","Permanent","Current Employee","Ballari","Full politics in management, culture is good as developed company job security is average and company policies is just good.","Management decisions overall not correct, poor welfare facilities. Dust control (de-dusting system) is very poor. Recognising of hard working employees is not acceptable.","Monday to Saturday ( Strict Timings ) , Nothing benifits","3.0","2.0","3.0","3.0","3.0","4.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Retail & B2C Sales","5.0","09/02/2023","Area Sales Officer","Permanent","Current Employee","Guwahati","Yes I like","Need to focus on addvetaising","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","4.0","3.0","3.0","5.0","3.0","5.0","3.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production & Manufacturing - Other","4.0","05/02/2024","Junior Engineer","Permanent","Current Employee","Ballari","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","5.0","05/01/2024","Electrical Site Engineer","Permanent","Current Employee","Mumbai","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","4.0","05/01/2024","Manager","Permanent","Current Employee","Navi Mumbai","","","","","","","","","","","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Management","2.0","16/02/2025",". G.M. ( Head Engg , and Maint. Utilities- ,Projects,,)","Permanent","Current Employee","Navi Mumbai","","","","1.0","2.0","3.0","2.0","3.0","3.0","2.0","141","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=141"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Management","5.0","18/02/2025","DGM and Head - Bar Mill Operation","Permanent","Current Employee","Navi Mumbai","","","Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","5.0","5.0","5.0","4.0","3.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Top Management","5.0","02/02/2024","Associate Vice President","Permanent","Current Employee","Pen","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production","5.0","01/09/2024","Process Operator","Permanent","Current Employee","Mumbai","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production","3.0","02/02/2024","Junior Engineer","Permanent","Current Employee","Ballari","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","3.0","02/02/2024","Junior Engineer","Permanent","Current Employee","Nagpur","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Quality Assurance and Testing","5.0","03/01/2024","ITI Fitter","Permanent","Current Employee","Mumbai","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production","5.0","15/02/2025","Production & Manufacturing - Other","Intern / Trainee","Current Employee","Bengaluru","","","Monday to Saturday ( Strict Timings ) , This job involves International Travel .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","SCM & Logistics","4.0","06/06/2023","Dispatch Officer","Permanent","Current Employee","Durgapur","Work culture very good","","","4.0","5.0","3.0","4.0","5.0","4.0","4.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Procurement & Purchase","5.0","15/02/2025","executive of Logistics & Mining","Permanent","Current Employee","Barbil","","","","4.0","5.0","4.0","5.0","4.0","5.0","5.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Engineering","2.0","15/10/2022","Graduate Engineer Trainee (Get)","Permanent","Current Employee","Raigad","Don't join this company, not for engineers","Work Culture","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","1.0","2.0","4.0","2.0","1.0","1.0","1.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","2.0","01/01/2024","Engineer","Permanent","Current Employee","Ballari","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Quality Assurance and Testing","4.0","21/12/2023","Deputy Manager","Permanent","Current Employee","Jharsuguda","Culture and team working","Nothing","Monday to Saturday ( Strict Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","4.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Sales Support & Operations","5.0","13/02/2025","Demand Generation Officer","Permanent","Current Employee","Kochi","Excellent work atmosphere","Nothing Special","Monday to Saturday ( Strict Timings ) , This job involves Travel Within Country , Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Operations, Maintenance & Support","5.0","15/10/2022","Mechanical Maintenance Engineer","Permanent","Current Employee","Raipur","Skill development and exposures to work","overall good practice","Rotational Shift ( Strict Timings ) , This is a desk job.","4.0","3.0","5.0","5.0","5.0","5.0","3.0","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
"JSW Steel","Jsw Steel","Financial Services","7.8k","3.9","3.1","3.4","4.2","3.0","3.3","3.1","2.8","Production & Manufacturing","5.0","21/03/2024","Spm Machine Operator","Permanent","Current Employee","Ballari","","","","","","","","","","","142","https://www.ambitionbox.com/reviews/jsw steel-reviews?page=142"
